Time_Index,Demand_Zero,Ethylene_Global_Demand,Electricity_MW_CA,Electricity_MW_NW,Electricity_MW_SW,Electricity_MW_TX,Electricity_MW_NCEN,Electricity_MW_CEN,Electricity_MW_SE,Electricity_MW_MIDAT,Electricity_MW_NE,Hydrogen_MW_CA,Hydrogen_MW_NW,Hydrogen_MW_SW,Hydrogen_MW_TX,Hydrogen_MW_NCEN,Hydrogen_MW_CEN,Hydrogen_MW_SE,Hydrogen_MW_MIDAT,Hydrogen_MW_NE,NaturalGas_MW_CA,NaturalGas_MW_NW,NaturalGas_MW_SW,NaturalGas_MW_TX,NaturalGas_MW_NCEN,NaturalGas_MW_CEN,NaturalGas_MW_SE,NaturalGas_MW_MIDAT,NaturalGas_MW_NE,Diesel_MW_Global,Gasoline_MW_Global,JetFuel_MW_Global
1123,0,5707.76275,87118,40430,77496,114989,166812,100785,212482,130007,63631,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1124,0,5707.76275,89200,40493,72969,100661,147401,88546,189485,119548,58919,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1125,0,5707.76275,77899,36297,63657,92053,135847,82185,173179,109032,54150,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1126,0,5707.76275,65790,32078,56461,84220,124163,75824,156397,98159,48752,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1127,0,5707.76275,61150,30410,51040,76248,112679,69170,139106,87418,43085,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1128,0,5707.76275,56352,28784,45717,68421,101467,62490,122275,78385,38351,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1129,0,5707.76275,50921,26704,40633,60837,91014,55874,111656,73358,35676,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1130,0,5707.76275,45579,24449,35330,56821,86229,52701,105899,70367,33996,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1131,0,5707.76275,40681,22521,31996,54527,83852,50872,102908,68878,33263,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1132,0,5707.76275,38491,21950,30286,52793,82528,49634,102337,69468,33704,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1133,0,5707.76275,37545,21854,29291,52381,84103,49428,107698,75228,36828,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1134,0,5707.76275,37377,21953,28963,55088,93553,52239,129057,95718,47377,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1135,0,5707.76275,38346,22747,30227,64751,112575,62228,155860,114852,57497,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1136,0,5707.76275,42619,25234,35653,75976,129434,72444,174037,125970,62895,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1137,0,5707.76275,52957,30908,42868,83000,137887,78175,182592,130475,65202,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1138,0,5707.76275,61945,34267,47542,86516,142163,80498,193061,137369,68892,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1139,0,5707.76275,65479,35142,49689,92114,147298,84554,202600,142799,72481,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1140,0,5707.76275,66255,35165,52407,96340,152316,87648,211034,147563,75348,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1141,0,5707.76275,68587,35909,55295,100806,156318,90723,216792,149691,76881,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1142,0,5707.76275,71671,36702,58045,104215,159297,92746,222088,152712,78728,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1143,0,5707.76275,73666,37151,60232,107699,164010,95186,233279,161074,83612,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1144,0,5707.76275,74692,37258,62484,113632,172348,99977,247410,169855,88249,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1145,0,5707.76275,76546,37768,66060,119881,180122,105091,263371,177824,92163,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1146,0,5707.76275,81335,39312,70191,126984,180147,110682,247163,159373,81750,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1147,0,5707.76275,85978,40699,74326,116791,161621,101076,214076,136950,69848,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1148,0,5707.76275,88031,40828,70027,102338,142622,88850,190823,125861,64154,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1149,0,5707.76275,76934,36588,60920,93672,131834,82514,174111,113830,58634,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1150,0,5707.76275,64841,32323,54203,85356,120904,75973,157048,102182,52865,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1151,0,5707.76275,60420,30613,49338,77237,109696,69198,139932,91142,46960,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1152,0,5707.76275,55953,28937,44450,69265,98249,62549,122893,80978,42470,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1153,0,5707.76275,50675,26834,39543,61374,88677,55981,112372,75877,39639,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1154,0,5707.76275,45418,24521,34623,57217,84218,52926,106556,72629,37760,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1155,0,5707.76275,40588,22515,31565,54836,81946,51105,103452,70918,36830,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1156,0,5707.76275,38397,21903,29921,53082,80685,49820,102761,71190,37024,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1157,0,5707.76275,37472,21766,28984,52600,82329,49645,108062,76699,40283,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1158,0,5707.76275,37314,21816,28677,55115,91408,52356,129271,97237,51661,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1159,0,5707.76275,38271,22607,29970,64699,110149,62199,156104,116258,62488,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1160,0,5707.76275,42535,25107,35426,76023,126446,72407,174236,127958,69030,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1161,0,5707.76275,52899,30712,42702,82916,134245,78151,182698,132180,71657,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1162,0,5707.76275,61933,34159,47374,86438,138012,80545,193193,139108,73524,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1163,0,5707.76275,65386,35120,49580,91905,143100,84614,202656,144313,76707,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1164,0,5707.76275,66194,35190,52212,96064,147971,87774,211355,149079,79378,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1165,0,5707.76275,68505,35948,54906,100470,151841,90856,217357,151823,80567,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1166,0,5707.76275,71559,36829,57516,103934,154399,92720,222676,155327,82426,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1167,0,5707.76275,73463,37379,59648,107648,158430,94926,233581,164211,86884,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1168,0,5707.76275,74438,37513,61781,113995,165754,99621,247865,173248,92170,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1169,0,5707.76275,76227,38023,65259,120549,172601,104522,263853,181169,97273,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1170,0,5707.76275,80969,39526,69468,128223,172633,109947,247223,161537,85908,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1171,0,5707.76275,85608,40865,73777,118081,154464,100434,213912,139184,73885,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1172,0,5707.76275,87738,40880,69704,103385,135776,88332,190496,128147,68081,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1173,0,5707.76275,76649,36593,60723,94235,126345,82134,173443,115292,61349,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1174,0,5707.76275,64456,32275,54009,85771,116726,75584,156475,103157,54910,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1175,0,5707.76275,60055,30548,49212,77461,106189,68867,139367,91940,49002,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1176,0,5707.76275,55687,28894,44441,69459,94396,62308,118651,75994,41550,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1177,0,5707.76275,49655,26318,38226,55330,68595,45708,97115,54791,28574,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1178,0,5707.76275,44617,23471,32676,49423,62977,41585,89623,52045,27222,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1179,0,5707.76275,37965,19408,28171,45924,60047,39186,85370,50430,26394,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1180,0,5707.76275,34152,18048,26025,43664,58383,37781,82484,49557,25863,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1181,0,5707.76275,32843,17442,24797,42073,58179,36875,83707,51954,27128,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1182,0,5707.76275,32095,17150,23958,42589,61210,37801,92921,59201,31259,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1183,0,5707.76275,31798,17206,24227,46381,67473,41391,104187,66032,35090,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1184,0,5707.76275,33645,18170,26396,51023,73612,45314,117721,73834,39353,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1185,0,5707.76275,37762,20599,29636,56561,81129,49788,135513,85033,45505,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1186,0,5707.76275,41269,21769,32823,64071,90234,55695,153067,92394,49354,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1187,0,5707.76275,45883,23551,37554,71772,96344,60685,164034,96972,51697,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1188,0,5707.76275,52325,26042,42148,75763,101110,63704,175925,103785,55382,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1189,0,5707.76275,56531,27613,44989,81214,105942,67876,182028,103982,55575,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1190,0,5707.76275,59576,28704,48363,84229,106526,68611,184942,104548,55964,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1191,0,5707.76275,63367,30020,50494,86966,107483,69482,188147,105528,56460,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1192,0,5707.76275,63269,30053,51941,89435,109515,70613,194778,109656,58895,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1193,0,5707.76275,63389,30139,53521,93236,112143,73151,198509,108086,58075,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1194,0,5707.76275,64122,30411,56060,95505,111132,73456,195427,108351,58893,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1195,0,5707.76275,66111,30825,57873,92699,110993,73179,188471,105209,57394,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1196,0,5707.76275,65120,30196,56378,88058,106778,70528,174291,97452,53427,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1197,0,5707.76275,65164,29959,54002,81073,100128,65598,159826,90782,49904,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1198,0,5707.76275,63282,29002,50056,74334,93502,61441,144008,81580,44632,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1199,0,5707.76275,59135,27330,45952,67293,85416,56317,127495,72156,39102,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1200,0,5707.76275,55076,25730,41491,60684,76991,51260,110086,61833,33093,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1201,0,5707.76275,49701,23759,36858,53762,67975,45446,96078,54863,28999,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1202,0,5707.76275,43989,21669,32026,48377,62421,41218,88740,52164,27676,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1203,0,5707.76275,37920,19487,28296,44850,59561,38877,84525,50480,26808,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1204,0,5707.76275,34209,18119,26094,42838,57844,37756,81595,49464,26258,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1205,0,5707.76275,32872,17497,24863,41127,57483,36467,82446,51497,27347,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1206,0,5707.76275,32088,17200,23975,41592,60247,37241,90778,58420,31249,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1207,0,5707.76275,31784,17253,24049,45234,66096,40631,101874,64857,34593,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1208,0,5707.76275,33416,18174,26009,49946,71833,44364,115040,72169,38434,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1209,0,5707.76275,37241,20396,29107,55738,78767,48655,132511,82464,43995,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
1210,0,5707.76275,40594,21486,32754,63502,86926,54472,149480,89196,47435,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
