Time_Index,Price_mmbtu_global,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
4801,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4802,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4803,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4804,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4805,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4806,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4807,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4808,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4809,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4810,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4811,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4812,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4813,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4814,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4815,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4816,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4817,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4818,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4819,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4820,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4821,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4822,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4823,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4824,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4825,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4826,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4827,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4828,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4829,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4830,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4831,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4832,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4833,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4834,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4835,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4836,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4837,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4838,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4839,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4840,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4841,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4842,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4843,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4844,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4845,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4846,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4847,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4848,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4849,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4850,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4851,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4852,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4853,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4854,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4855,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4856,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4857,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4858,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4859,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4860,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4861,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4862,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4863,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4864,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4865,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4866,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4867,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4868,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4869,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4870,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4871,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4872,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4873,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4874,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4875,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4876,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4877,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4878,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4879,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4880,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4881,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4882,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4883,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4884,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4885,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4886,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4887,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4888,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4889,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4890,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4891,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4892,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4893,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4894,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4895,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4896,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4897,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4898,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4899,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4900,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4901,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4902,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4903,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4904,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4905,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4906,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4907,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4908,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4909,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4910,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4911,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4912,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4913,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4914,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4915,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4916,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4917,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4918,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4919,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4920,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4921,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4922,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4923,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4924,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4925,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4926,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4927,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4928,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4929,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4930,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4931,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4932,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4933,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4934,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4935,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4936,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4937,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4938,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4939,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4940,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4941,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4942,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4943,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4944,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4945,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4946,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4947,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4948,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4949,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4950,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4951,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4952,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4953,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4954,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4955,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4956,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4957,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4958,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4959,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4960,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4961,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4962,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4963,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4964,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4965,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4966,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4967,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4968,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4969,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4970,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4971,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4972,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4973,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4974,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4975,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4976,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4977,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4978,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4979,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4980,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4981,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4982,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4983,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4984,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4985,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4986,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4987,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4988,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4989,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4990,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4991,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4992,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4993,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4994,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4995,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4996,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4997,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4998,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
4999,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5000,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5001,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5002,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5003,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5004,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5005,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5006,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5007,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5008,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5009,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5010,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5011,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5012,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5013,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5014,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5015,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5016,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5017,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5018,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5019,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5020,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5021,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5022,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5023,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5024,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5025,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5026,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5027,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5028,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5029,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5030,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5031,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5032,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5033,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5034,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5035,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5036,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5037,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5038,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5039,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5040,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5041,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5042,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5043,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5044,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5045,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5046,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5047,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5048,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5049,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5050,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5051,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5052,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5053,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5054,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5055,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5056,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5057,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5058,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5059,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5060,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5061,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5062,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5063,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5064,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5065,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5066,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5067,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5068,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5069,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5070,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5071,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5072,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5073,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5074,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5075,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5076,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5077,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5078,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5079,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5080,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5081,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5082,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5083,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5084,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5085,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5086,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5087,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5088,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5089,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5090,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5091,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5092,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5093,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5094,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5095,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5096,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5097,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5098,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5099,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5100,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5101,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5102,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5103,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5104,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5105,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5106,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5107,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5108,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5109,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5110,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5111,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5112,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5113,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5114,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5115,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5116,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5117,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5118,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5119,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5120,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5121,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
5122,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68,20.68
