Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3,Price_mmbtu_z4,Price_mmbtu_z5,Price_mmbtu_z6,Price_mmbtu_z7,Price_mmbtu_z8,Price_mmbtu_z9
4173,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4174,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4175,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4176,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4177,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4178,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4179,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4180,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4181,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4182,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4183,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4184,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4185,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4186,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4187,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4188,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4189,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4190,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4191,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4192,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4193,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4194,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4195,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4196,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4197,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4198,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4199,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4200,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4201,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4202,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4203,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4204,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4205,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4206,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4207,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4208,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4209,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4210,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4211,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4212,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4213,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4214,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4215,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4216,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4217,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4218,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4219,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4220,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4221,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4222,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4223,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4224,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4225,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4226,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4227,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4228,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4229,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4230,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4231,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4232,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4233,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4234,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4235,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4236,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4237,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4238,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4239,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4240,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4241,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4242,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4243,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4244,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4245,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4246,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4247,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4248,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4249,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4250,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4251,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4252,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4253,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4254,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4255,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4256,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4257,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4258,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4259,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4260,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4261,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4262,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4263,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4264,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4265,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4266,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4267,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4268,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4269,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4270,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4271,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4272,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4273,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4274,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4275,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4276,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4277,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4278,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4279,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4280,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4281,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4282,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4283,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4284,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4285,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4286,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4287,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4288,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4289,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4290,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4291,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4292,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4293,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4294,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4295,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4296,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4297,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4298,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4299,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4300,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4301,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4302,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4303,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4304,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4305,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4306,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4307,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4308,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4309,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4310,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4311,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4312,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4313,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4314,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4315,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4316,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4317,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4318,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4319,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4320,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4321,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4322,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4323,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4324,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4325,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4326,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4327,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4328,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4329,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4330,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4331,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4332,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4333,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4334,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4335,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4336,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4337,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4338,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4339,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4340,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4341,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4342,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4343,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4344,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4345,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4346,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4347,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4348,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4349,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4350,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4351,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4352,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4353,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4354,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4355,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4356,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4357,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4358,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4359,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4360,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4361,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4362,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4363,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4364,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4365,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4366,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4367,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4368,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4369,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4370,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4371,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4372,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4373,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4374,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4375,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4376,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4377,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4378,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4379,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4380,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4381,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4382,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4383,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4384,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4385,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4386,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4387,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4388,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4389,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4390,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4391,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4392,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4393,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4394,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4395,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4396,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4397,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4398,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4399,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4400,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4401,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4402,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4403,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4404,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4405,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4406,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4407,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4408,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4409,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4410,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4411,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4412,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4413,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4414,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
4415,5.708775313,5.328411794,4.696239151,3.905496625,4.859578106,4.141613376,4.743400084,5.28652395,6.177789228
